state_name,schooldistrict_code,sd_name,n_points,total_children,Overall,Head Start,Pre-K,Family Child Care,Child Care Center,low_sample
Kansas,2004500,Cedar Vale Unified School District 285,3,30,100,100,100,100,100,TRUE
Kansas,2004650,Chase-Raymond Unified School District 401,5,50,100,100,100,100,100,FALSE
Kansas,2004830,North Jackson Unified School District 335,21,210,100,100,100,100,100,FALSE
Kansas,2005040,Comanche County Unified School District 300,2,20,100,100,100,100,100,TRUE
Kansas,2005250,Chase County Unified School District 284,12,120,100,100,100,100,100,FALSE
Kansas,2005310,Pike Valley Unified School District 426,4,40,100,100,100,100,100,TRUE
Kansas,2005370,Cunningham Unified School District 332,3,30,100,100,100,100,100,TRUE
Kansas,2005400,Deerfield Unified School District 216,6,60,100,100,100,100,100,FALSE
Kansas,2005460,Derby Unified School District 260,274,2740,100,100,100,100,100,FALSE
Kansas,2005550,Dighton Unified School District 482,15,150,100,100,100,100,100,FALSE
Kansas,2005760,Elk Valley Unified School District 283,7,70,100,100,100,100,100,FALSE
Kansas,2005820,Ellinwood Public Schools Unified School District 355,12,120,100,100,100,100,100,FALSE
Kansas,2005870,Ellsworth Unified School District 327,31,310,100,100,100,100,100,FALSE
Kansas,2006210,Fowler Unified School District 225,2,20,100,100,100,100,100,TRUE
Kansas,2006240,Remington-Whitewater Unified School District 206,33,330,100,100,100,100,100,FALSE
Kansas,2006330,Fort Leavenworth Unified School District 207,145,1450,100,100,100,100,100,FALSE
Kansas,2006360,Galena Unified School District 499,30,300,100,100,100,100,100,FALSE
Kansas,2006510,Southern Cloud Unified School District 334,3,30,100,100,100,100,100,TRUE
Kansas,2006630,Wheatland Unified School District 292,6,60,100,100,100,100,100,FALSE
Kansas,2006660,Great Bend Unified School District 428,125,1250,100,100,100,100,100,FALSE
Kansas,2006780,Grinnell Public Schools Unified School District 291,4,40,100,100,100,100,100,TRUE
Kansas,2006840,Halstead Unified School District 440,27,270,100,100,100,100,100,FALSE
Kansas,2006870,Hamilton Unified School District 390,1,10,100,100,100,100,100,TRUE
Kansas,2007020,Hays Unified School District 489,107,1070,100,100,100,100,100,FALSE
Kansas,2007080,Healy Public Schools Unified School District 468,1,10,100,100,100,100,100,TRUE
Kansas,2007170,Hesston Unified School District 460,29,290,100,100,100,100,100,FALSE
Kansas,2007440,Rural Vista Unified School District 481,11,110,100,100,100,100,100,FALSE
Kansas,2007560,Hugoton Public Schools Unified School District 210,32,320,100,100,100,100,100,FALSE
Kansas,2007650,Independence Unified School District 446,80,800,100,100,100,100,100,FALSE
Kansas,2007800,Hodgeman County Schools Unified School District 227,5,50,100,100,100,100,100,FALSE
Kansas,2007860,Stanton County Unified School District 452,19,190,100,100,100,100,100,FALSE
Kansas,2008040,Crest Unified School District 479,2,20,100,100,100,100,100,TRUE
Kansas,2008130,South Barber Unified School District 255,10,100,100,100,100,100,100,FALSE
Kansas,2008190,Kismet-Plains Unified School District 483,28,280,100,100,100,100,100,FALSE
Kansas,2008700,Lewis Unified School District 502,6,60,100,100,100,100,100,FALSE
Kansas,2008730,Liberal Unified School District 480,203,2030,100,100,100,100,100,FALSE
Kansas,2008910,Logan Unified School District 326,3,30,100,100,100,100,100,TRUE
Kansas,2008940,Centre Unified School District 397,12,120,100,100,100,100,100,FALSE
Kansas,2009060,Macksville Unified School District 351,9,90,100,100,100,100,100,FALSE
Kansas,2009090,Madison-Virgil Unified School District 386,6,60,100,100,100,100,100,FALSE
Kansas,2009600,Minneola Unified School District 219,6,60,100,100,100,100,100,FALSE
Kansas,2009660,Marmaton Valley Unified School District 256,6,60,100,100,100,100,100,FALSE
Kansas,2009720,Moscow Public Schools Unified School District 209,2,20,100,100,100,100,100,TRUE
Kansas,2009850,Paradise Unified School District 399,9,90,100,100,100,100,100,FALSE
Kansas,2010350,Oswego Unified School District 504,12,120,100,100,100,100,100,FALSE
Kansas,2010920,Pretty Prairie Unified School District 311,9,90,100,100,100,100,100,FALSE
Kansas,2010980,Blue Valley Unified School District 384,17,170,100,100,100,100,100,FALSE
Kansas,2011040,Golden Plains Unified School District 316,5,50,100,100,100,100,100,FALSE
Kansas,2011190,Rolla Unified School District 217,2,20,100,100,100,100,100,TRUE
Kansas,2011220,Flinthills Unified School District 492,14,140,100,100,100,100,100,FALSE
Kansas,2011280,Pawnee Heights Unified School District 496,2,20,100,100,100,100,100,TRUE
Kansas,2012120,Sylvan Grove Unified School District 299,9,90,100,100,100,100,100,FALSE
Kansas,2012150,Syracuse Unified School District 494,16,160,100,100,100,100,100,FALSE
Kansas,2012450,Uniontown Unified School District 235,26,260,100,100,100,100,100,FALSE
Kansas,2012510,Valley Center Public Schools Unified School District 262,184,1840,100,100,100,100,100,FALSE
Kentucky,2100078,Fort Campbell Dependent Schools,221,2210,100,100,100,100,100,FALSE
Kentucky,2101230,Clay County School District,66,660,100,100,100,100,100,FALSE
Kentucky,2101290,Cloverport Independent School District,20,200,100,100,100,100,100,FALSE
Kentucky,2103630,Ludlow Independent School District,36,360,100,100,100,100,100,FALSE
Kentucky,2103990,McCreary County School District,20,200,100,100,100,100,100,FALSE
Kentucky,2104080,Menifee County School District,51,510,100,100,100,100,100,FALSE
Louisiana,2201710,Tensas Parish School District,20,200,100,100,100,100,100,FALSE
Maine,2300004,Bridgewater,2,20,100,100,100,100,100,TRUE
Maine,2300005,Grand Isle,9,90,100,100,100,100,100,FALSE
Maine,2300057,Seboeis Plantation,2,20,100,100,100,100,100,TRUE
Maine,2300059,Lake View Plantation,2,20,100,100,100,100,100,TRUE
Maine,2300064,Indian Township,1,10,100,100,100,100,100,TRUE
Maine,2300065,Cutler,5,50,100,100,100,100,100,FALSE
Maine,2300069,Pleasant Point,1,10,100,100,100,100,100,TRUE
Maine,2302500,Airline Community School District,6,60,100,100,100,100,100,FALSE
Maine,2303480,Bremen,6,60,100,100,100,100,100,FALSE
Maine,2303990,Carroll Plantation,1,10,100,100,100,100,100,TRUE
Maine,2304080,Castine,1,10,100,100,100,100,100,TRUE
Maine,2304110,Caswell,1,10,100,100,100,100,100,TRUE
Maine,2304160,Charlotte,2,20,100,100,100,100,100,TRUE
Maine,2305380,East Range Community School District,1,10,100,100,100,100,100,TRUE
Maine,2306030,Glenwood Plantation,2,20,100,100,100,100,100,TRUE
Maine,2306150,Great Lake Stream Plantation,1,10,100,100,100,100,100,TRUE
Maine,2306900,Jonesboro,2,20,100,100,100,100,100,TRUE
Maine,2307110,Kingsbury Plantation,2,20,100,100,100,100,100,TRUE
Maine,2307200,Lakeville,1,10,100,100,100,100,100,TRUE
Maine,2307590,Frenchboro,2,20,100,100,100,100,100,TRUE
Maine,2307800,Madawaska,21,210,100,100,100,100,100,FALSE
Maine,2308140,Medford,3,30,100,100,100,100,100,TRUE
Maine,2308160,Medway,2,20,100,100,100,100,100,TRUE
Maine,2308340,Monhegan Plantation,3,30,100,100,100,100,100,TRUE
Maine,2308700,New Sweden,2,20,100,100,100,100,100,TRUE
Maine,2308760,Newcastle,5,50,100,100,100,100,100,FALSE
Maine,2309650,Perry,3,30,100,100,100,100,100,TRUE
Maine,2309990,Princeton,8,80,100,100,100,100,100,FALSE
Maine,2310140,Reed Plantation,1,10,100,100,100,100,100,TRUE
Maine,2310560,School Administration District 10,1,10,100,100,100,100,100,TRUE
Maine,2310620,School Administrative District 12,1,10,100,100,100,100,100,TRUE
Maine,2310680,School Administrative District 14,2,20,100,100,100,100,100,TRUE
Maine,2310830,School Administrative District 19,4,40,100,100,100,100,100,TRUE
Maine,2311010,School Administrative District 24,7,70,100,100,100,100,100,FALSE
Maine,2311220,School Administrative District 30,1,10,100,100,100,100,100,TRUE
Maine,2311280,School Administrative District 32,2,20,100,100,100,100,100,TRUE
Maine,2311730,School Administrative District 04,21,210,100,100,100,100,100,FALSE
Maine,2311820,School Administrative District 07,2,20,100,100,100,100,100,TRUE
Maine,2311910,School Administrative District 76,1,10,100,100,100,100,100,TRUE
Maine,2312180,Shirley,2,20,100,100,100,100,100,TRUE
Maine,2313080,Vanceboro,3,30,100,100,100,100,100,TRUE
Maine,2313200,Waite,1,10,100,100,100,100,100,TRUE
Maine,2313500,Wesley,1,10,100,100,100,100,100,TRUE
Maine,2313740,Willimantic,1,10,100,100,100,100,100,TRUE
Maine,2314803,Regional School Unit 78,7,70,100,100,100,100,100,FALSE
Maine,2314806,Regional School Unit 50,15,150,100,100,100,100,100,FALSE
Maine,2314811,Brighton Plantation,6,60,100,100,100,100,100,FALSE
Maine,2314814,Cherryfield,2,20,100,100,100,100,100,TRUE
Maine,2314817,Athens,6,60,100,100,100,100,100,FALSE
Maine,2314820,St. George Public Schools,1,10,100,100,100,100,100,TRUE
Maine,2314823,Andover Public Schools,7,70,100,100,100,100,100,FALSE
Maine,2314824,Northport Public Schools,1,10,100,100,100,100,100,TRUE
Maine,2314825,Winterville Plantation Public Schools,2,20,100,100,100,100,100,TRUE
Maine,2314834,Burlington Public Schools,2,20,100,100,100,100,100,TRUE
Maine,2314835,Byron Public Schools,1,10,100,100,100,100,100,TRUE
Maine,2314836,Moro Plantation Public Schools,1,10,100,100,100,100,100,TRUE
Maine,2314839,Eagle Lake Public Schools,1,10,100,100,100,100,100,TRUE
Maine,2382001,Aroostook Unorganized Territory,15,150,100,100,100,100,100,FALSE
Maine,2382002,Oxford Unorganized Territory,6,60,100,100,100,100,100,FALSE
Maine,2382008,Somerset Unorganized Territory,2,20,100,100,100,100,100,TRUE
Maine,2382009,Piscataquis Unorganized Territory,10,100,100,100,100,100,100,FALSE
Maine,2382010,Penobscot Unorganized Territory,14,140,100,100,100,100,100,FALSE
Maine,2382011,Hancock Unorganized Territory,3,30,100,100,100,100,100,TRUE
Maine,2382012,Washington Unorganized Territory,16,160,100,100,100,100,100,FALSE
Massachusetts,2509840,Provincetown School District,17,170,100,100,100,100,100,FALSE
Massachusetts,2525006,Pittsfield School District in Richmond (9-12),1,10,100,100,100,100,100,TRUE
Michigan,2600011,Sigel Township School District 4F,1,10,100,100,100,100,100,TRUE
Michigan,2600014,Ewen-Trout Creek Consolidated Schools,1,10,100,100,100,100,100,TRUE
Michigan,2600019,Superior Central Schools,19,190,100,100,100,100,100,FALSE
Michigan,2602010,Akron-Fairgrove Schools,13,130,100,100,100,100,100,FALSE
Michigan,2603240,Armada Area Schools,48,480,100,100,100,100,100,FALSE
Michigan,2603270,Arvon Township School District,1,10,100,100,100,100,100,TRUE
Michigan,2604020,Bark River-Harris School District,11,110,100,100,100,100,100,FALSE
Michigan,2604320,Bear Lake School District,8,80,100,100,100,100,100,FALSE
Michigan,2604350,Beaver Island Community School,6,60,100,100,100,100,100,FALSE
Michigan,2604620,Bellaire Public Schools,11,110,100,100,100,100,100,FALSE
Michigan,2605690,Big Bay de Noc School District,11,110,100,100,100,100,100,FALSE
Michigan,2606600,Brandywine Community Schools,26,260,100,100,100,100,100,FALSE
Michigan,2607040,Brown City Community School District,44,440,100,100,100,100,100,FALSE
Michigan,2607140,Buchanan Community School District,52,520,100,100,100,100,100,FALSE
Michigan,2607470,Burt Township School District,2,20,100,100,100,100,100,TRUE
Michigan,2608610,Central Lake Public Schools,11,110,100,100,100,100,100,FALSE
Michigan,2609630,Church School District,4,40,100,100,100,100,100,TRUE
Michigan,2610020,Climax-Scotts Community School District,32,320,100,100,100,100,100,FALSE
Michigan,2610750,Constantine Public School District,56,560,100,100,100,100,100,FALSE
Michigan,2610980,Covert Public Schools,29,290,100,100,100,100,100,FALSE
Michigan,2611190,Forest Park School District,16,160,100,100,100,100,100,FALSE
Michigan,2612660,Easton Township School District 6,6,60,100,100,100,100,100,FALSE
Michigan,2612930,Ecorse Public School District,99,990,100,100,100,100,100,FALSE
Michigan,2613140,Elm River Township School District,1,10,100,100,100,100,100,TRUE
Michigan,2614790,Frankfort-Elberta Area Schools,21,210,100,100,100,100,100,FALSE
Michigan,2615510,Glenn Public School District,1,10,100,100,100,100,100,TRUE
Michigan,2617340,Hagar Township School District 6,1,10,100,100,100,100,100,TRUE
Michigan,2617700,Harbor Springs School District,33,330,100,100,100,100,100,FALSE
Michigan,2618360,Hillman Community Schools,22,220,100,100,100,100,100,FALSE
Michigan,2619100,Imlay City Community Schools,84,840,100,100,100,100,100,FALSE
Michigan,2619290,Ionia Township School District 2,7,70,100,100,100,100,100,FALSE
Michigan,2619890,Johannesburg-Lewiston Area School District,22,220,100,100,100,100,100,FALSE
Michigan,2622260,Mackinaw City Public Schools,1,10,100,100,100,100,100,TRUE
Michigan,2623100,Mason Consolidated Schools,38,380,100,100,100,100,100,FALSE
Michigan,2623830,Mid Peninsula School District,4,40,100,100,100,100,100,TRUE
Michigan,2624540,Moran Township School District,6,60,100,100,100,100,100,FALSE
Michigan,2624720,Mount Morris Consolidated School District,86,860,100,100,100,100,100,FALSE
Michigan,2625920,Northport Public School District,11,110,100,100,100,100,100,FALSE
Michigan,2626100,Nottawa Community School,9,90,100,100,100,100,100,FALSE
Michigan,2626520,Onsted Community Schools,63,630,100,100,100,100,100,FALSE
Michigan,2626550,Ontonagon Area Schools,19,190,100,100,100,100,100,FALSE
Michigan,2626940,Dollar Bay-Tamarack City Area Schools,15,150,100,100,100,100,100,FALSE
Michigan,2628020,Pickford Public Schools,11,110,100,100,100,100,100,FALSE
Michigan,2629190,Powell Township Schools,1,10,100,100,100,100,100,TRUE
Michigan,2629340,Rapid River Public Schools,8,80,100,100,100,100,100,FALSE
Michigan,2629580,Republic-Michigamme Schools,13,130,100,100,100,100,100,FALSE
Michigan,2629760,River Rouge School District,46,460,100,100,100,100,100,FALSE
Michigan,2630360,Rudyard Area Schools,43,430,100,100,100,100,100,FALSE
Michigan,2630480,North Dickinson County Schools,16,160,100,100,100,100,100,FALSE
Michigan,2632970,Stanton Township Public Schools,33,330,100,100,100,100,100,FALSE
Michigan,2634620,Vanderbilt Area Schools,7,70,100,100,100,100,100,FALSE
Michigan,2635010,Wakefield-Marenisco School District,24,240,100,100,100,100,100,FALSE
Michigan,2635790,Wells Township School District,2,20,100,100,100,100,100,TRUE
Michigan,2636060,White Cloud Public Schools,1,10,100,100,100,100,100,TRUE
Michigan,2636240,Whitefish Township Schools,2,20,100,100,100,100,100,TRUE
Michigan,2636600,Yale Public Schools,69,690,100,100,100,100,100,FALSE
Michigan,2699997,School District Not Defined,1,10,100,100,100,100,100,TRUE
Minnesota,.,.,2,20,100,100,100,100,100,TRUE
Minnesota,2700385,Red Lake County Central Public Schools,10,100,100,100,100,100,100,FALSE
Minnesota,2707320,Butterfield-Odin Public School District,11,110,100,100,100,100,100,FALSE
Minnesota,2709540,Comfrey Public School District,2,20,100,100,100,100,100,TRUE
Minnesota,2713680,Hendricks Public School District,6,60,100,100,100,100,100,FALSE
Minnesota,2717010,Kelliher Public School District,11,110,100,100,100,100,100,FALSE
Minnesota,2717880,Lancaster Public School District,3,30,100,100,100,100,100,TRUE
Minnesota,2718540,Mabel-Canton Public School District,5,50,100,100,100,100,100,FALSE
Minnesota,2719170,McGregor Public School District,20,200,100,100,100,100,100,FALSE
Minnesota,2721210,Milroy Public School District,5,50,100,100,100,100,100,FALSE
Minnesota,2728290,Rushford-Peterson Public Schools,24,240,100,100,100,100,100,FALSE
Minnesota,2733300,Spring Grove School District,5,50,100,100,100,100,100,FALSE
Minnesota,2733720,Nett Lake Public School District,5,50,100,100,100,100,100,FALSE
Mississippi,2801140,Coffeeville School District,26,260,100,100,100,100,100,FALSE
Mississippi,2801590,Greene County School District,106,1060,100,100,100,100,100,FALSE
